id,make,model,submodel,modification_key,modification,fuel,door_count,capacity,power1,power2,weight,construction_start,construction_end,meta,final_submodel,parsed_model,parsed_engine_type,parsed_engine_size,parsed_options,parsed_category,parsed_transmission
1127,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,aea97086-1ae4-5b60-b045-72be538b9270,Golf 1.0 TSI,E,5,999,81,110,1.75,2019,2024,"{""raw"":""Golf 1.0 TSI\nE\n5\n999\n 81 (110)\n1.75\n2019 - 2024""}",,Golf,TSI,1,,Small Car,manual
1128,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,cce75ad3-8345-592c-a06d-ab0767736d4d,Golf 1.0 TSI Life,E,5,999,81,110,1.75,2019,2024,"{""raw"":""Golf 1.0 TSI Life\nE\n5\n999\n 81 (110)\n1.75\n2019 - 2024""}",,Golf,TSI,1,Life,Small Car,manual
1129,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,384e5436-ac56-526e-9031-62313bb1ff55,Golf 1.0 eTSI Life Aut.,E,5,999,81,110,1.75,2019,2024,"{""raw"":""Golf 1.0 eTSI Life Aut.\nE\n5\n999\n 81 (110)\n1.75\n2019 - 2024""}",,Golf,eTSI,1,Life Aut.,Small Car,automatic
1130,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,489f3d2c-194c-5a00-a72d-ef5f2861ba4f,Golf 1.5 TSI OPF Life,E,5,1498,96,130,1.8,2019,2024,"{""raw"":""Golf 1.5 TSI OPF Life\nE\n5\n1498\n 96 (130)\n1.8\n2019 - 2024""}",,Golf,TSI,1.5,OPF Life,Small Car,manual
1131,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,3633eb2c-e942-5e18-9d40-74000afae3c6,Golf 1.5 TSI OPF Style,E,5,1498,96,130,1.8,2019,2024,"{""raw"":""Golf 1.5 TSI OPF Style\nE\n5\n1498\n 96 (130)\n1.8\n2019 - 2024""}",,Golf,TSI,1.5,OPF Style,Small Car,manual
1132,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,a7e686a9-f0b6-5518-94d0-2e4a77950e4a,Golf 1.5 TSI OPF R-Line,E,5,1498,96,130,1.8,2019,2024,"{""raw"":""Golf 1.5 TSI OPF R-Line\nE\n5\n1498\n 96 (130)\n1.8\n2019 - 2024""}",,Golf,TSI,1.5,OPF R-Line,Small Car,manual
1133,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,9c8eb643-4dc5-5e8d-baad-ebbf26613b80,Golf 1.5 eTSI OPF R-Line Aut.,E,5,1498,110,149,1.88,2019,2024,"{""raw"":""Golf 1.5 eTSI OPF R-Line Aut.\nE\n5\n1498\n 110 (149)\n1.88\n2019 - 2024""}",,Golf,eTSI,1.5,OPF R-Line Aut.,Small Car,automatic
1134,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,746a49ea-4587-5032-944d-a13c4697b1a3,Golf 1.5 eTSI OPF Life Aut.,E,5,1498,110,149,1.88,2019,2024,"{""raw"":""Golf 1.5 eTSI OPF Life Aut.\nE\n5\n1498\n 110 (149)\n1.88\n2019 - 2024""}",,Golf,eTSI,1.5,OPF Life Aut.,Small Car,automatic
1135,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,0ffe333b-5dd9-5947-8304-660a04e288a5,Golf 1.5 eTSI OPF Style Aut.,E,5,1498,110,149,1.88,2019,2024,"{""raw"":""Golf 1.5 eTSI OPF Style Aut.\nE\n5\n1498\n 110 (149)\n1.88\n2019 - 2024""}",,Golf,eTSI,1.5,OPF Style Aut.,Small Car,automatic
1136,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,5b394c85-ca54-5406-9382-6f42bb636aba,Golf 1.5 TSI OPF Life,E,5,1498,110,149,1.84,2019,2024,"{""raw"":""Golf 1.5 TSI OPF Life\nE\n5\n1498\n 110 (149)\n1.84\n2019 - 2024""}",,Golf,TSI,1.5,OPF Life,Small Car,manual
1137,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,0fed668b-5ad2-51c2-af43-e245dd3bab0d,Golf 1.5 TSI OPF Style,E,5,1498,110,149,1.84,2019,2024,"{""raw"":""Golf 1.5 TSI OPF Style\nE\n5\n1498\n 110 (149)\n1.84\n2019 - 2024""}",,Golf,TSI,1.5,OPF Style,Small Car,manual
1138,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,9ce6a1f5-a31d-5f6b-9ef4-314e136bc48c,Golf 1.5 TSI OPF R-Line,E,5,1498,110,149,1.84,2019,2024,"{""raw"":""Golf 1.5 TSI OPF R-Line\nE\n5\n1498\n 110 (149)\n1.84\n2019 - 2024""}",,Golf,TSI,1.5,OPF R-Line,Small Car,manual
1139,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,03ab02f0-16cc-5823-afe3-176c76ef9b4e,Golf Variant 2.0 TDI SCR Style,D,5,1968,85,115,2,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Style\nD\n5\n1968\n 85 (115)\n2\n2019 - 2024""}",,Golf Variant,TDI,2,SCR Style,Estate Car,manual
1140,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,bbc6c420-f399-5229-ac5d-db3a8a2788fe,Golf Variant 2.0 TDI SCR Life,D,5,1968,85,115,2,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Life\nD\n5\n1968\n 85 (115)\n2\n2019 - 2024""}",,Golf Variant,TDI,2,SCR Life,Estate Car,manual
1141,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,35452dfc-804d-5fe3-8a17-808b5aec87ca,Golf Variant 2.0 TDI SCR Life Aut.,D,5,1968,85,115,2,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Life Aut.\nD\n5\n1968\n 85 (115)\n2\n2019 - 2024""}",,Golf Variant,TDI,2,SCR Life Aut.,Estate Car,automatic
1142,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,c2707986-5e6a-5e2b-8e46-ba929fcad550,Golf Variant 2.0 TDI SCR,D,5,1968,85,115,2,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR\nD\n5\n1968\n 85 (115)\n2\n2019 - 2024""}",,Golf Variant,TDI,2,SCR,Estate Car,manual
1143,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,f94e8663-43a7-5f2f-8fba-12b8097caf0c,Golf Variant 2.0 TDI SCR Style Aut.,D,5,1968,110,149,2.06,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Style Aut.\nD\n5\n1968\n 110 (149)\n2.06\n2019 - 2024""}",,Golf Variant,TDI,2,SCR Style Aut.,Estate Car,automatic
1144,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,7555bad2-71ec-55c9-a5b1-58d5f13ce8b7,Golf Variant 2.0 TDI SCR Life,D,5,1968,110,149,2.03,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Life\nD\n5\n1968\n 110 (149)\n2.03\n2019 - 2024""}",,Golf Variant,TDI,2,SCR Life,Estate Car,manual
1145,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,8ccb31cb-6f3e-55bb-aaa8-c101d03df374,Golf Variant 2.0 TDI SCR Style,D,5,1968,110,149,2.03,2019,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Style\nD\n5\n1968\n 110 (149)\n2.03\n2019 - 2024""}",,Golf Variant,TDI,2,SCR Style,Estate Car,manual
1146,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,cbbcf04a-9b20-5bab-9056-14d58e0d194e,Golf Variant 1.5 TSI OPF Life,E,5,1498,96,130,1.91,2019,2024,"{""raw"":""Golf Variant 1.5 TSI OPF Life\nE\n5\n1498\n 96 (130)\n1.91\n2019 - 2024""}",,Golf Variant,TSI,1.5,OPF Life,Estate Car,manual
1147,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,b5b3c5ca-b7a8-5c21-9b52-62a4b6ea2b81,Golf Variant 1.5 TSI OPF Style,E,5,1498,96,130,1.91,2019,2024,"{""raw"":""Golf Variant 1.5 TSI OPF Style\nE\n5\n1498\n 96 (130)\n1.91\n2019 - 2024""}",,Golf Variant,TSI,1.5,OPF Style,Estate Car,manual
1148,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,671e1284-7160-5042-a9e2-d300fdac0561,Golf Variant 1.5 TSI OPF R-Line,E,5,1498,96,130,1.91,2019,2024,"{""raw"":""Golf Variant 1.5 TSI OPF R-Line\nE\n5\n1498\n 96 (130)\n1.91\n2019 - 2024""}",,Golf Variant,TSI,1.5,OPF R-Line,Estate Car,manual
1149,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,4a0becc9-62a8-561c-8956-9f05c135ad6d,Golf Variant 1.5 TSI OPF Life,E,5,1498,110,149,1.93,2019,2024,"{""raw"":""Golf Variant 1.5 TSI OPF Life\nE\n5\n1498\n 110 (149)\n1.93\n2019 - 2024""}",,Golf Variant,TSI,1.5,OPF Life,Estate Car,manual
1150,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,2b822876-2b79-56db-a5dc-7c2a845ba992,Golf Variant 1.5 TSI OPF R-Line,E,5,1498,110,149,1.93,2019,2024,"{""raw"":""Golf Variant 1.5 TSI OPF R-Line\nE\n5\n1498\n 110 (149)\n1.93\n2019 - 2024""}",,Golf Variant,TSI,1.5,OPF R-Line,Estate Car,manual
1151,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,965f8885-b409-5b16-bc27-879f9734c9d9,Golf Variant 1.5 TSI OPF Style,E,5,1498,110,149,1.93,2019,2024,"{""raw"":""Golf Variant 1.5 TSI OPF Style\nE\n5\n1498\n 110 (149)\n1.93\n2019 - 2024""}",,Golf Variant,TSI,1.5,OPF Style,Estate Car,manual
1252,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,c08c6c7e-8e2c-5311-9fd6-a05d0215517d,Golf 2.0 TDI GTD Aut.,D,5,1968,147,199,1.95,2020,2024,"{""raw"":""Golf 2.0 TDI GTD Aut.\nD\n5\n1968\n 147 (199)\n1.95\n2020 - 2024""}",,Golf,TDI,2,GTD Aut.,Small Car,automatic
1253,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,3b10cefe-ab5b-5578-b74e-1b9d8bf50da3,Golf 1.5 eTSI OPF Style Aut.,E,5,1498,96,130,1.8,2020,2024,"{""raw"":""Golf 1.5 eTSI OPF Style Aut.\nE\n5\n1498\n 96 (130)\n1.8\n2020 - 2024""}",,Golf,eTSI,1.5,OPF Style Aut.,Small Car,automatic
1254,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,298bad5a-54c4-51c2-af4c-3571fd10296b,Golf 1.5 eTSI OPF R-Line Aut.,E,5,1498,96,130,1.8,2020,2024,"{""raw"":""Golf 1.5 eTSI OPF R-Line Aut.\nE\n5\n1498\n 96 (130)\n1.8\n2020 - 2024""}",,Golf,eTSI,1.5,OPF R-Line Aut.,Small Car,automatic
1255,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,9fd28bf1-30c2-54e7-b91c-c6e78684a951,Golf 1.5 eTSI OPF Active Aut.,E,5,1498,96,130,1.8,2020,2024,"{""raw"":""Golf 1.5 eTSI OPF Active Aut.\nE\n5\n1498\n 96 (130)\n1.8\n2020 - 2024""}",,Golf,eTSI,1.5,OPF Active Aut.,Small Car,automatic
1256,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,55492b8c-727a-5488-8f33-0449735408ab,Golf 1.5 eTSI OPF Life Aut.,E,5,1498,96,130,1.8,2020,2024,"{""raw"":""Golf 1.5 eTSI OPF Life Aut.\nE\n5\n1498\n 96 (130)\n1.8\n2020 - 2024""}",,Golf,eTSI,1.5,OPF Life Aut.,Small Car,automatic
1257,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,c6cecbce-748f-5799-8871-c4bc1810d22f,Golf 2.0 TSI Style Aut.,E,5,1984,140,190,1.93,2020,2024,"{""raw"":""Golf 2.0 TSI Style Aut.\nE\n5\n1984\n 140 (190)\n1.93\n2020 - 2024""}",,Golf,TSI,2,Style Aut.,Small Car,automatic
1258,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,d0ebb79f-9b9e-5120-b922-86b564bd93ab,Golf 2.0 TSI GTI Aut.,E,5,1984,180,244,1.95,2020,2024,"{""raw"":""Golf 2.0 TSI GTI Aut.\nE\n5\n1984\n 180 (244)\n1.95\n2020 - 2024""}",,Golf,TSI,2,GTI Aut.,Small Car,automatic
1259,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,1fec670e-5fa4-56ac-ba11-f7b6cc2bd3e2,Golf 2.0 TSI GTI Clubsport Aut.,E,5,1984,221,300,1.95,2020,2024,"{""raw"":""Golf 2.0 TSI GTI Clubsport Aut.\nE\n5\n1984\n 221 (300)\n1.95\n2020 - 2024""}",,Golf,TSI,2,GTI Clubsport Aut.,Small Car,automatic
1260,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,2c5341b0-bc9d-5544-b807-006e8a79b644,Golf 2.0 TSI R 4Motion Aut.,E,5,1984,235,319,2.03,2020,2024,"{""raw"":""Golf 2.0 TSI R 4Motion Aut.\nE\n5\n1984\n 235 (319)\n2.03\n2020 - 2024""}",,Golf,TSI,2,R 4Motion Aut.,Small Car,automatic
1261,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,ddcd46a6-20c2-57db-b8ff-d2fc9962f216,Golf 1.4 TSI eHybrid OPF Style Aut.,H,5,1395,150,203,2.02,2020,2024,"{""raw"":""Golf 1.4 TSI eHybrid OPF Style Aut.\nH\n5\n1395\n 150 (203)\n2.02\n2020 - 2024""}",,Golf,TSI eHybrid,1.4,OPF Style Aut.,Small Car,automatic
1262,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,73a6e21c-b8e4-5e61-8d00-e0ed6850f41f,Golf 1.4 TSI eHybrid OPF Aut.,H,5,1395,150,203,2.02,2020,2024,"{""raw"":""Golf 1.4 TSI eHybrid OPF Aut.\nH\n5\n1395\n 150 (203)\n2.02\n2020 - 2024""}",,Golf,TSI eHybrid,1.4,OPF Aut.,Small Car,automatic
1263,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,3f87ef10-8933-5c24-803f-3d5385c67b3a,Golf 1.4 TSI GTE Aut.,PHEV,5,1395,180,244,2.04,2020,2024,"{""raw"":""Golf 1.4 TSI GTE Aut.\nPHEV\n5\n1395\n 180 (244)\n2.04\n2020 - 2024""}",,Golf,TSI GTE,1.4,Aut.,Small Car,automatic
1264,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,bf61271a-461a-5b51-b159-cbc6f77248a9,Golf Variant 2.0 TDI SCR Alltrack 4Motion Aut.,D,5,1968,147,199,2.12,2020,2024,"{""raw"":""Golf Variant 2.0 TDI SCR Alltrack 4Motion Aut.\nD\n5\n1968\n 147 (199)\n2.12\n2020 - 2024""}",,Golf Variant,TDI,2,SCR Alltrack 4Motion Aut.,Estate Car,automatic
1265,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,8daba9ed-7810-5af4-bafa-f8755bfca28a,Golf Variant 1.0 eTSI Life Aut.,E,5,999,81,110,1.91,2020,2024,"{""raw"":""Golf Variant 1.0 eTSI Life Aut.\nE\n5\n999\n 81 (110)\n1.91\n2020 - 2024""}",,Golf Variant,eTSI,1,Life Aut.,Estate Car,automatic
1266,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,5439269d-f8bb-534a-b2e2-b424d87edf81,Golf Variant 1.0 TSI,E,5,999,81,110,1.85,2020,2024,"{""raw"":""Golf Variant 1.0 TSI\nE\n5\n999\n 81 (110)\n1.85\n2020 - 2024""}",,Golf Variant,TSI,1,,Estate Car,manual
1267,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,bc6bfaeb-0344-5331-a7ae-d71854229809,Golf Variant 1.0 TSI Life,E,5,999,81,110,1.85,2020,2024,"{""raw"":""Golf Variant 1.0 TSI Life\nE\n5\n999\n 81 (110)\n1.85\n2020 - 2024""}",,Golf Variant,TSI,1,Life,Estate Car,manual
1268,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,fc5d7610-ea97-556f-a034-9b1c2862e9af,Golf Variant 1.5 eTSI R-Line Aut.,E,5,1498,96,130,1.96,2020,2024,"{""raw"":""Golf Variant 1.5 eTSI R-Line Aut.\nE\n5\n1498\n 96 (130)\n1.96\n2020 - 2024""}",,Golf Variant,eTSI,1.5,R-Line Aut.,Estate Car,automatic
1269,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,8219462f-02dd-5d99-b851-d025de02ecf9,Golf Variant 1.5 eTSI Life Aut.,E,5,1498,96,130,1.96,2020,2024,"{""raw"":""Golf Variant 1.5 eTSI Life Aut.\nE\n5\n1498\n 96 (130)\n1.96\n2020 - 2024""}",,Golf Variant,eTSI,1.5,Life Aut.,Estate Car,automatic
1270,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,d4516656-6d2b-5741-9f35-e9ddee97e105,Golf Variant 1.5 eTSI Style Aut.,E,5,1498,96,130,1.96,2020,2024,"{""raw"":""Golf Variant 1.5 eTSI Style Aut.\nE\n5\n1498\n 96 (130)\n1.96\n2020 - 2024""}",,Golf Variant,eTSI,1.5,Style Aut.,Estate Car,automatic
1271,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,10d24d4c-967c-5be1-a1c3-50b47fe4f072,Golf Variant 1.5 eTSI OPF Style Aut.,E,5,1498,110,149,1.97,2020,2024,"{""raw"":""Golf Variant 1.5 eTSI OPF Style Aut.\nE\n5\n1498\n 110 (149)\n1.97\n2020 - 2024""}",,Golf Variant,eTSI,1.5,OPF Style Aut.,Estate Car,automatic
1272,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,a32a74af-af20-537d-a400-79bdbf987147,Golf Variant 1.5 eTSI OPF R-Line Aut.,E,5,1498,110,149,1.97,2020,2024,"{""raw"":""Golf Variant 1.5 eTSI OPF R-Line Aut.\nE\n5\n1498\n 110 (149)\n1.97\n2020 - 2024""}",,Golf Variant,eTSI,1.5,OPF R-Line Aut.,Estate Car,automatic
1273,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,b6176fb0-fbee-5781-94ae-1c7efc8d4951,Golf Variant 1.5 eTSI OPF Life Aut.,E,5,1498,110,149,1.97,2020,2024,"{""raw"":""Golf Variant 1.5 eTSI OPF Life Aut.\nE\n5\n1498\n 110 (149)\n1.97\n2020 - 2024""}",,Golf Variant,eTSI,1.5,OPF Life Aut.,Estate Car,automatic
1274,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,25c6f561-8ca7-57e6-8476-7c05688ca969,Golf Variant 2.0 TSI Style 4Motion Aut.,E,5,1984,140,190,2.08,2020,2024,"{""raw"":""Golf Variant 2.0 TSI Style 4Motion Aut.\nE\n5\n1984\n 140 (190)\n2.08\n2020 - 2024""}",,Golf Variant,TSI,2,Style 4Motion Aut.,Estate Car,automatic
1275,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,2c0167d9-5df1-548b-9fe2-1e579917b782,Golf Variant 2.0 TSI Alltrack 4Motion Aut.,E,5,1984,140,190,2.08,2020,2024,"{""raw"":""Golf Variant 2.0 TSI Alltrack 4Motion Aut.\nE\n5\n1984\n 140 (190)\n2.08\n2020 - 2024""}",,Golf Variant,TSI,2,Alltrack 4Motion Aut.,Estate Car,automatic
1423,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,2ef5f61f-7e76-5d84-8213-8bea83d0876f,Golf 2.0 TSI R 4Motion Aut.,E,5,1984,245,333,2.03,2022,2024,"{""raw"":""Golf 2.0 TSI R 4Motion Aut.\nE\n5\n1984\n 245 (333)\n2.03\n2022 - 2024""}",,Golf,TSI,2,R 4Motion Aut.,Small Car,automatic
1460,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,b751d9cd-c4f4-5603-8ffe-2317e2fe5809,Golf 2.0 TDI SCR Style Aut.,D,5,1968,110,149,1.94,2024,2024,"{""raw"":""Golf 2.0 TDI SCR Style Aut.\nD\n5\n1968\n 110 (149)\n1.94\n2024 - 2024""}",,Golf,TDI,2,SCR Style Aut.,Small Car,automatic
1461,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,f26a9e8d-c843-5ef8-8b6f-100cb5aa76e4,Golf 2.0 TDI SCR Life Aut.,D,5,1968,110,149,1.94,2024,2024,"{""raw"":""Golf 2.0 TDI SCR Life Aut.\nD\n5\n1968\n 110 (149)\n1.94\n2024 - 2024""}",,Golf,TDI,2,SCR Life Aut.,Small Car,automatic
1462,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,ef71df9c-cde9-524a-b47a-a51cbf41ac45,Golf 1.5 TSI City,E,5,1498,85,115,1.8,2024,2024,"{""raw"":""Golf 1.5 TSI City\nE\n5\n1498\n 85 (115)\n1.8\n2024 - 2024""}",,Golf,TSI,1.5,City,Small Car,manual
1463,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,bc06de57-afb4-562b-b3dc-c9e82e10fa0f,Golf 1.5 TSI Life,E,5,1498,85,115,1.8,2024,2024,"{""raw"":""Golf 1.5 TSI Life\nE\n5\n1498\n 85 (115)\n1.8\n2024 - 2024""}",,Golf,TSI,1.5,Life,Small Car,manual
1464,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,e2cd9703-3f1a-586b-812a-1339aedd055d,Golf 1.5 eTSI Life Aut.,E,5,1498,85,115,1.84,2024,2024,"{""raw"":""Golf 1.5 eTSI Life Aut.\nE\n5\n1498\n 85 (115)\n1.84\n2024 - 2024""}",,Golf,eTSI,1.5,Life Aut.,Small Car,automatic
1465,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,faa9c05d-2a22-58dd-8790-ba1708dd86ec,Golf 1.5 eTSI Style Aut.,E,5,1498,110,149,1.86,2024,2024,"{""raw"":""Golf 1.5 eTSI Style Aut.\nE\n5\n1498\n 110 (149)\n1.86\n2024 - 2024""}",,Golf,eTSI,1.5,Style Aut.,Small Car,automatic
1466,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,98998a31-aba9-59bb-921d-1473735752d8,Golf 1.5 eTSI R-Line Aut.,E,5,1498,110,149,1.86,2024,2024,"{""raw"":""Golf 1.5 eTSI R-Line Aut.\nE\n5\n1498\n 110 (149)\n1.86\n2024 - 2024""}",,Golf,eTSI,1.5,R-Line Aut.,Small Car,automatic
1467,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,be29e813-aab8-5768-9e4e-5c24b015f2d9,Golf 1.5 eTSI Life Aut.,E,5,1498,110,149,1.86,2024,2024,"{""raw"":""Golf 1.5 eTSI Life Aut.\nE\n5\n1498\n 110 (149)\n1.86\n2024 - 2024""}",,Golf,eTSI,1.5,Life Aut.,Small Car,automatic
1468,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,710e7504-5218-5445-803c-322b33909e9e,Golf 2.0 TSI GTI Aut.,E,5,1984,195,265,1.95,2024,2024,"{""raw"":""Golf 2.0 TSI GTI Aut.\nE\n5\n1984\n 195 (265)\n1.95\n2024 - 2024""}",,Golf,TSI,2,GTI Aut.,Small Car,automatic
1469,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,9e49563d-1e75-5139-bdf2-d3c4afa27c63,Golf 2.0 TSI R 4-Motion Aut.,E,5,1984,245,333,0,2024,2024,"{""raw"":""Golf 2.0 TSI R 4-Motion Aut.\nE\n5\n1984\n 245 (333)\n0\n2024 - 2024""}",,Golf,TSI,2,R 4-Motion Aut.,Small Car,automatic
1470,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Hečbekas,de5412c6-aa2e-58ce-a5aa-94df127f3f82,Golf 1.5 TSI eHybrid Style Aut.,PHEV,5,1498,110,149,2.08,2024,2024,"{""raw"":""Golf 1.5 TSI eHybrid Style Aut.\nPHEV\n5\n1498\n 110 (149)\n2.08\n2024 - 2024""}",,Golf,TSI eHybrid,1.5,Style Aut.,Small Car,automatic
1471,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,d6a5c6e5-111e-511c-9a19-c30e0d8c48c7,Golf Variant 2.0 TDI Life,D,5,1968,85,115,2,2024,2024,"{""raw"":""Golf Variant 2.0 TDI Life\nD\n5\n1968\n 85 (115)\n2\n2024 - 2024""}",,Golf Variant,TDI,2,Life,Estate Car,manual
1472,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,f0e38307-a3a1-504f-8457-1c475f9c0654,Golf Variant 2.0 TDI Life Aut.,D,5,1968,110,149,2.06,2024,2024,"{""raw"":""Golf Variant 2.0 TDI Life Aut.\nD\n5\n1968\n 110 (149)\n2.06\n2024 - 2024""}",,Golf Variant,TDI,2,Life Aut.,Estate Car,automatic
1473,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,23988dc1-2f98-5728-817a-4d626981f730,Golf Variant 1.5 TSI City,E,5,1498,85,115,1.9,2024,2024,"{""raw"":""Golf Variant 1.5 TSI City\nE\n5\n1498\n 85 (115)\n1.9\n2024 - 2024""}",,Golf Variant,TSI,1.5,City,Estate Car,manual
1474,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,2959f3e5-5cb4-519b-a967-f58bed0ef96d,Golf Variant 1.5 TSI Life,E,5,1498,85,115,1.9,2024,2024,"{""raw"":""Golf Variant 1.5 TSI Life\nE\n5\n1498\n 85 (115)\n1.9\n2024 - 2024""}",,Golf Variant,TSI,1.5,Life,Estate Car,manual
1475,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,056331cc-c48c-5f4a-8864-d9204db3e6de,Golf Variant 1.5 eTSI Life Aut.,E,5,1498,85,115,1.94,2024,2024,"{""raw"":""Golf Variant 1.5 eTSI Life Aut.\nE\n5\n1498\n 85 (115)\n1.94\n2024 - 2024""}",,Golf Variant,eTSI,1.5,Life Aut.,Estate Car,automatic
1476,VW,GOLF (2019 - ) VIII,VW GOLF (2019 - ) VIII Universalas,b6133638-5cfe-57f5-b4a7-e51a2ce9ed8e,Golf Variant 1.5 eTSI Style Aut.,E,5,1498,85,115,1.94,2024,2024,"{""raw"":""Golf Variant 1.5 eTSI Style Aut.\nE\n5\n1498\n 85 (115)\n1.94\n2024 - 2024""}",,Golf Variant,eTSI,1.5,Style Aut.,Estate Car,automatic
